StudentID,Name,Age,Electronics,Programming,Database,DataScience,Mathematics,DSA
3239,Student_3239,21,67,76,41,93,47,99
3240,Student_3240,22,92,40,74,71,53,61
3241,Student_3241,19,98,46,87,65,63,82
3242,Student_3242,22,72,76,79,77,40,99
3243,Student_3243,22,88,83,43,92,86,55
3244,Student_3244,25,48,44,88,71,40,57
3245,Student_3245,19,50,65,40,50,80,77
3246,Student_3246,18,63,87,66,86,91,54
3247,Student_3247,19,78,80,98,55,44,99
3248,Student_3248,20,85,75,50,85,91,59
3249,Student_3249,21,63,94,90,68,54,42
3250,Student_3250,23,95,48,71,69,44,55
3251,Student_3251,18,76,81,98,82,86,65
3252,Student_3252,19,46,64,41,54,98,79
3253,Student_3253,20,87,66,59,77,88,88
3254,Student_3254,18,51,49,70,60,91,98
3255,Student_3255,23,60,90,60,98,95,88
3256,Student_3256,24,41,61,81,90,92,66
3257,Student_3257,25,62,49,70,68,88,95
3258,Student_3258,21,85,60,50,76,53,45
3259,Student_3259,22,41,64,56,47,62,58
3260,Student_3260,23,72,96,45,94,95,48
3261,Student_3261,19,93,42,97,96,81,67
3262,Student_3262,21,81,46,40,64,58,69
3263,Student_3263,18,88,60,88,90,80,57
3264,Student_3264,20,72,58,59,42,47,67
3265,Student_3265,18,80,65,56,88,92,63
3266,Student_3266,24,61,77,64,45,54,50
3267,Student_3267,19,75,95,49,66,78,77
3268,Student_3268,19,79,99,67,77,52,63
3269,Student_3269,20,56,88,88,81,88,84
3270,Student_3270,24,89,75,89,53,100,88
3271,Student_3271,21,91,61,78,91,68,71
3272,Student_3272,23,48,99,50,43,85,84
3273,Student_3273,20,47,59,44,42,92,94
3274,Student_3274,20,44,64,74,71,94,63
3275,Student_3275,19,45,87,55,44,56,71
3276,Student_3276,25,100,52,55,99,67,85
3277,Student_3277,20,62,74,66,89,99,43
3278,Student_3278,19,86,91,80,91,67,100
3279,Student_3279,24,74,44,83,56,85,90
3280,Student_3280,20,92,85,47,46,68,83
3281,Student_3281,23,48,88,84,62,78,47
3282,Student_3282,23,77,87,73,45,69,83
3283,Student_3283,19,91,70,44,99,59,87
3284,Student_3284,19,60,67,91,41,80,62
3285,Student_3285,23,63,74,57,72,50,73
3286,Student_3286,21,82,48,77,81,48,65
3287,Student_3287,21,87,45,62,57,61,72
3288,Student_3288,20,58,65,90,91,78,72
3289,Student_3289,18,86,90,85,71,42,96
3290,Student_3290,23,85,93,78,58,85,58
3291,Student_3291,19,45,66,95,69,70,83
3292,Student_3292,21,90,46,57,43,67,66
3293,Student_3293,21,92,48,97,41,67,86
3294,Student_3294,18,81,66,70,47,90,82
3295,Student_3295,20,80,49,41,52,72,54
3296,Student_3296,21,50,91,47,82,73,57
3297,Student_3297,23,64,95,81,93,99,65
3298,Student_3298,18,94,40,71,70,100,65
3299,Student_3299,18,46,50,88,50,62,49
3300,Student_3300,25,86,70,50,46,74,60
3301,Student_3301,23,88,85,80,67,45,40
3302,Student_3302,22,58,49,76,99,53,72
3303,Student_3303,24,72,79,46,70,76,65
3304,Student_3304,24,48,85,74,99,94,69
3305,Student_3305,25,43,100,100,42,97,47
3306,Student_3306,18,72,80,83,80,48,89
3307,Student_3307,23,53,91,84,85,79,72
3308,Student_3308,21,67,56,54,44,51,42
3309,Student_3309,19,76,64,89,95,95,51
3310,Student_3310,24,98,61,98,48,93,92
3311,Student_3311,23,76,82,61,73,66,97
3312,Student_3312,25,96,60,47,69,75,83
3313,Student_3313,25,43,82,92,97,44,72
3314,Student_3314,25,45,85,78,77,63,50
3315,Student_3315,18,71,59,50,90,78,99
3316,Student_3316,20,57,40,70,93,49,86
3317,Student_3317,20,94,71,56,71,45,99
3318,Student_3318,22,78,99,85,51,47,68
3319,Student_3319,24,41,85,64,78,44,56
3320,Student_3320,23,65,92,88,100,94,75
3321,Student_3321,22,66,52,45,69,69,69
3322,Student_3322,22,90,46,85,80,42,66
3323,Student_3323,24,94,51,40,68,82,87
3324,Student_3324,20,66,79,49,91,68,66
3325,Student_3325,23,70,99,89,69,96,63
3326,Student_3326,24,76,42,82,67,49,53
3327,Student_3327,24,77,49,87,57,52,91
3328,Student_3328,22,67,70,78,50,51,53
3329,Student_3329,20,41,47,65,70,52,86
3330,Student_3330,25,74,47,82,89,62,52
3331,Student_3331,18,58,55,92,91,52,74
3332,Student_3332,19,43,52,56,87,56,95
3333,Student_3333,24,57,68,46,96,55,71
3334,Student_3334,18,67,53,60,46,67,41
3335,Student_3335,24,60,98,46,66,76,99
3336,Student_3336,22,99,75,46,86,71,85
3337,Student_3337,20,80,70,93,44,66,62
3338,Student_3338,23,43,53,55,82,100,71
3339,Student_3339,24,70,46,90,56,53,66
3340,Student_3340,18,90,97,74,54,76,86
3341,Student_3341,21,63,86,71,71,82,92
3342,Student_3342,22,67,91,57,43,46,91
3343,Student_3343,23,59,46,62,44,70,94
3344,Student_3344,24,43,78,46,63,75,94
3345,Student_3345,25,99,76,64,44,58,45
3346,Student_3346,23,65,56,76,62,57,43
3347,Student_3347,18,80,94,97,80,73,50
3348,Student_3348,18,47,40,61,41,50,70
3349,Student_3349,20,88,60,46,60,91,67
3350,Student_3350,20,58,46,86,40,67,57
3351,Student_3351,21,76,83,64,52,43,67
3352,Student_3352,21,56,88,40,86,69,60
3353,Student_3353,23,91,89,97,40,79,68
3354,Student_3354,19,44,66,67,63,40,87
3355,Student_3355,21,88,90,59,58,52,54
3356,Student_3356,24,49,59,55,56,93,87
3357,Student_3357,25,70,77,56,69,84,86
3358,Student_3358,19,68,49,73,72,69,59
3359,Student_3359,21,83,41,87,69,79,42
3360,Student_3360,18,69,54,100,45,44,59
3361,Student_3361,24,90,82,78,91,78,86
3362,Student_3362,22,65,41,83,62,51,76
3363,Student_3363,20,45,67,71,71,88,63
3364,Student_3364,22,100,91,77,55,65,42
3365,Student_3365,23,60,53,71,62,64,50
3366,Student_3366,23,98,90,94,91,62,69
3367,Student_3367,20,97,97,70,41,66,76
3368,Student_3368,19,54,89,49,68,52,61
3369,Student_3369,25,63,78,62,68,86,100
3370,Student_3370,20,46,67,44,87,53,51
3371,Student_3371,25,62,95,70,41,90,52
3372,Student_3372,21,100,40,67,91,92,51
3373,Student_3373,22,69,84,75,40,41,54
3374,Student_3374,20,70,56,83,99,74,52
3375,Student_3375,24,63,73,70,81,74,85
3376,Student_3376,18,54,48,91,97,68,85
3377,Student_3377,20,71,56,59,53,72,83
3378,Student_3378,24,55,60,88,83,67,83
3379,Student_3379,24,92,56,71,85,46,73
3380,Student_3380,20,77,75,100,87,82,42
3381,Student_3381,25,56,99,54,55,97,87
3382,Student_3382,18,75,56,67,40,46,98
3383,Student_3383,20,53,55,88,65,82,68
3384,Student_3384,24,79,87,48,70,81,63
3385,Student_3385,18,60,54,71,68,89,92
3386,Student_3386,24,48,41,63,90,95,58
3387,Student_3387,20,68,69,92,75,67,97
3388,Student_3388,19,76,71,89,67,60,85
3389,Student_3389,24,95,62,74,79,40,57
3390,Student_3390,22,52,87,42,92,66,94
3391,Student_3391,18,90,84,93,53,96,63
3392,Student_3392,18,94,55,45,58,68,67
3393,Student_3393,23,45,100,81,48,62,58
3394,Student_3394,24,100,83,49,77,65,48
3395,Student_3395,25,50,49,95,95,92,41
3396,Student_3396,23,83,47,77,77,87,87
3397,Student_3397,19,55,40,48,73,49,90
3398,Student_3398,23,42,94,86,97,72,64
3399,Student_3399,25,72,79,48,98,85,49
3400,Student_3400,25,97,41,81,60,65,52
3401,Student_3401,23,86,40,71,87,90,91
3402,Student_3402,24,44,91,74,45,64,96
3403,Student_3403,18,88,82,43,96,61,84
3404,Student_3404,24,42,41,74,60,84,58
3405,Student_3405,18,48,72,83,67,94,61
3406,Student_3406,21,70,67,55,84,81,44
3407,Student_3407,20,48,75,55,99,57,66
3408,Student_3408,18,59,83,40,65,60,59
3409,Student_3409,18,43,50,72,53,67,98
3410,Student_3410,19,51,95,48,93,60,58
3411,Student_3411,22,52,100,49,45,57,84
3412,Student_3412,19,90,67,89,58,98,48
3413,Student_3413,20,94,74,49,84,79,66
3414,Student_3414,24,46,92,47,59,64,51
3415,Student_3415,18,98,67,68,62,54,82
3416,Student_3416,20,57,42,74,82,42,55
3417,Student_3417,20,92,69,98,75,40,85
3418,Student_3418,21,69,57,53,48,81,90
3419,Student_3419,25,47,69,67,96,47,84
3420,Student_3420,21,44,92,43,82,55,72
3421,Student_3421,20,44,99,60,56,100,87
3422,Student_3422,23,93,83,96,59,99,48
3423,Student_3423,21,82,85,61,80,52,54
3424,Student_3424,22,52,82,56,40,86,52
3425,Student_3425,19,63,52,100,79,57,43
3426,Student_3426,20,60,99,62,84,70,52
3427,Student_3427,25,94,64,55,70,95,49
3428,Student_3428,25,73,91,82,73,69,74
3429,Student_3429,22,88,89,91,63,61,46
3430,Student_3430,19,94,77,58,73,82,54
3431,Student_3431,18,55,99,40,59,68,99
3432,Student_3432,25,73,98,95,50,84,43
3433,Student_3433,23,62,93,99,58,71,95
3434,Student_3434,23,48,96,81,91,76,88
3435,Student_3435,22,98,100,99,88,41,81
3436,Student_3436,24,60,45,100,43,75,65
3437,Student_3437,22,41,61,53,86,62,71
3438,Student_3438,19,81,65,52,86,47,44
3439,Student_3439,18,53,44,62,97,91,92
3440,Student_3440,18,97,55,97,55,93,96
3441,Student_3441,22,46,70,73,55,85,63
3442,Student_3442,24,60,61,92,57,45,55
3443,Student_3443,20,42,92,66,63,52,55
3444,Student_3444,22,54,80,97,60,96,47
3445,Student_3445,20,96,58,72,49,90,80
3446,Student_3446,20,90,57,87,96,74,88
3447,Student_3447,18,68,88,41,82,81,94
3448,Student_3448,21,88,49,51,73,69,67
3449,Student_3449,20,58,65,71,82,48,64
3450,Student_3450,21,71,97,56,45,83,92
3451,Student_3451,21,73,81,82,80,56,58
3452,Student_3452,18,77,100,67,97,93,52
3453,Student_3453,19,42,96,72,64,50,60
3454,Student_3454,19,66,92,58,70,92,53
3455,Student_3455,20,42,57,50,53,67,73
3456,Student_3456,21,44,84,85,97,40,58
3457,Student_3457,18,43,52,97,81,100,94
3458,Student_3458,24,63,42,46,67,41,51
3459,Student_3459,20,77,84,95,63,50,90
3460,Student_3460,18,70,84,86,87,62,99
3461,Student_3461,25,58,86,52,79,72,44
3462,Student_3462,18,75,51,79,55,97,46
3463,Student_3463,22,79,45,52,84,93,86
3464,Student_3464,24,71,98,67,99,41,81
3465,Student_3465,22,56,73,54,90,46,46
3466,Student_3466,23,90,72,43,43,61,52
3467,Student_3467,19,94,57,84,50,87,98
3468,Student_3468,23,72,81,81,83,45,59
3469,Student_3469,21,58,62,57,85,59,58
3470,Student_3470,19,47,78,77,63,46,52
3471,Student_3471,18,91,85,83,49,47,44
3472,Student_3472,19,61,92,67,98,74,90
3473,Student_3473,19,47,89,74,63,57,100
3474,Student_3474,23,90,61,90,63,64,45
3475,Student_3475,25,72,73,98,41,73,79
3476,Student_3476,22,81,64,91,76,95,80
3477,Student_3477,21,79,50,90,73,97,52
3478,Student_3478,21,89,40,53,82,66,74
3479,Student_3479,19,49,82,86,91,97,67
3480,Student_3480,20,60,52,92,89,78,99
3481,Student_3481,18,96,70,99,63,90,41
3482,Student_3482,21,65,87,61,57,82,81
3483,Student_3483,21,85,89,68,61,54,73
3484,Student_3484,18,90,44,89,50,58,99
3485,Student_3485,20,66,96,72,61,80,75
3486,Student_3486,18,84,87,50,76,79,95
3487,Student_3487,23,40,45,73,48,59,65
3488,Student_3488,25,91,97,95,90,67,94
3489,Student_3489,19,75,67,91,51,52,71
3490,Student_3490,24,50,81,46,63,79,79
3491,Student_3491,21,84,66,54,76,92,44
3492,Student_3492,25,85,100,79,40,55,55
3493,Student_3493,18,52,49,44,92,47,41
3494,Student_3494,21,46,50,83,48,57,70
3495,Student_3495,18,84,45,72,97,56,63
3496,Student_3496,24,73,41,47,65,52,94
3497,Student_3497,20,99,95,46,69,52,69
3498,Student_3498,24,49,96,79,50,79,91
3499,Student_3499,23,50,94,90,65,64,68
3500,Student_3500,22,100,77,86,58,42,62
3501,Student_3501,21,99,51,91,100,49,66
3502,Student_3502,25,48,53,81,64,53,99
3503,Student_3503,22,55,81,51,89,97,77
3504,Student_3504,23,98,95,59,87,60,49
3505,Student_3505,19,46,78,48,85,40,70
3506,Student_3506,25,72,40,84,70,60,75
3507,Student_3507,20,67,67,58,69,45,76
3508,Student_3508,19,51,46,94,51,40,98
3509,Student_3509,22,44,43,41,40,100,63
3510,Student_3510,25,40,69,53,48,56,86
3511,Student_3511,23,73,100,64,62,79,60
3512,Student_3512,23,74,75,67,56,92,54
3513,Student_3513,23,79,88,87,86,86,58
3514,Student_3514,23,59,98,76,54,91,94
3515,Student_3515,24,97,85,91,99,72,95
3516,Student_3516,18,78,64,93,99,71,87
3517,Student_3517,24,91,99,97,53,78,89
3518,Student_3518,22,98,46,73,59,76,94
3519,Student_3519,24,90,76,79,48,68,48
3520,Student_3520,24,52,91,73,95,97,59
3521,Student_3521,18,77,66,79,65,69,76
3522,Student_3522,19,65,84,64,88,92,62
3523,Student_3523,19,100,72,52,43,64,66
3524,Student_3524,25,60,96,62,92,77,100
3525,Student_3525,25,87,91,77,89,43,54
3526,Student_3526,25,96,73,55,77,92,66
3527,Student_3527,23,48,54,49,60,41,48
3528,Student_3528,24,52,64,83,44,91,65
3529,Student_3529,22,50,46,59,40,82,98
3530,Student_3530,25,51,67,57,48,56,56
3531,Student_3531,19,47,69,95,91,100,84
3532,Student_3532,19,67,95,95,52,89,85
3533,Student_3533,25,64,81,87,72,40,95
3534,Student_3534,19,52,51,73,82,51,88
3535,Student_3535,22,92,97,98,60,73,70
3536,Student_3536,18,96,43,75,41,73,44
3537,Student_3537,19,62,67,99,59,95,44
3538,Student_3538,23,94,71,48,53,84,49
3539,Student_3539,22,51,60,54,79,68,88
3540,Student_3540,24,41,41,89,67,88,84
3541,Student_3541,23,59,100,89,41,47,44
3542,Student_3542,25,86,71,57,63,96,44
3543,Student_3543,21,64,100,85,58,61,99
3544,Student_3544,20,90,90,81,42,73,97
3545,Student_3545,22,86,46,45,99,60,100
3546,Student_3546,18,43,48,74,47,52,76
3547,Student_3547,21,98,50,50,56,63,51
3548,Student_3548,19,83,78,50,49,88,75
3549,Student_3549,21,85,77,66,46,50,47
3550,Student_3550,22,75,52,97,52,73,65
3551,Student_3551,20,42,40,64,64,60,49
3552,Student_3552,20,73,91,95,58,65,90
3553,Student_3553,25,56,48,46,88,86,46
3554,Student_3554,24,93,85,68,59,98,76
3555,Student_3555,23,64,63,79,79,60,84
3556,Student_3556,22,60,72,68,57,54,52
3557,Student_3557,25,69,84,41,53,92,61
3558,Student_3558,24,96,48,64,51,60,49
3559,Student_3559,21,50,51,70,91,65,47
3560,Student_3560,23,98,43,81,61,56,98
3561,Student_3561,21,73,69,64,57,100,100
3562,Student_3562,18,89,65,80,56,70,69
3563,Student_3563,18,45,86,48,61,47,98
3564,Student_3564,25,62,46,57,98,66,80
3565,Student_3565,23,88,42,76,48,87,92
3566,Student_3566,22,80,74,76,45,92,46
3567,Student_3567,22,67,73,48,51,91,49
3568,Student_3568,21,81,94,94,63,56,71
3569,Student_3569,19,64,45,63,68,47,47
3570,Student_3570,20,76,73,89,66,54,59
3571,Student_3571,24,80,49,75,95,82,63
3572,Student_3572,20,68,59,66,67,99,72
3573,Student_3573,19,46,52,55,59,45,42
3574,Student_3574,23,55,98,65,54,66,91
3575,Student_3575,25,76,85,41,89,56,62
3576,Student_3576,23,82,98,95,66,48,83
3577,Student_3577,24,75,72,45,76,68,42
3578,Student_3578,24,42,82,73,48,44,95
3579,Student_3579,25,63,61,97,45,57,86
3580,Student_3580,22,82,48,65,88,80,40
3581,Student_3581,23,98,51,48,66,95,98
3582,Student_3582,22,52,90,75,50,97,89
3583,Student_3583,19,63,67,98,58,67,79
3584,Student_3584,22,89,46,61,45,98,43
3585,Student_3585,23,88,88,77,98,97,55
3586,Student_3586,21,79,98,72,91,79,61
3587,Student_3587,20,47,65,75,91,86,91
3588,Student_3588,21,70,78,75,87,78,85
3589,Student_3589,23,60,51,73,48,97,75
3590,Student_3590,23,91,82,40,96,60,63
3591,Student_3591,19,65,100,80,42,47,62
3592,Student_3592,20,58,64,53,49,51,80
3593,Student_3593,22,82,62,73,78,93,99
3594,Student_3594,19,52,78,93,51,80,43
3595,Student_3595,22,72,66,75,60,41,99
3596,Student_3596,25,48,78,95,51,57,92
3597,Student_3597,21,55,92,82,88,78,45
3598,Student_3598,21,81,65,59,41,86,64
3599,Student_3599,24,73,74,63,95,49,49
3600,Student_3600,18,62,76,60,46,57,51
3601,Student_3601,21,62,75,59,47,89,65
3602,Student_3602,19,64,49,92,40,76,58
3603,Student_3603,24,98,95,67,53,96,86
3604,Student_3604,21,47,55,81,88,62,77
3605,Student_3605,25,96,98,66,40,70,76
3606,Student_3606,19,49,63,81,100,47,97
3607,Student_3607,25,91,93,86,91,71,65
3608,Student_3608,23,59,42,53,79,44,88
3609,Student_3609,24,86,95,77,56,95,46
3610,Student_3610,24,55,100,61,75,92,47
3611,Student_3611,25,70,98,79,46,40,41
3612,Student_3612,21,90,88,90,53,67,44
3613,Student_3613,22,61,65,94,75,52,100
3614,Student_3614,25,93,95,57,62,45,69
3615,Student_3615,25,63,74,83,49,62,64
3616,Student_3616,23,85,45,91,55,65,83
3617,Student_3617,21,81,80,82,49,64,59
3618,Student_3618,20,52,96,92,96,74,96
3619,Student_3619,23,50,69,74,97,91,56
3620,Student_3620,23,66,60,47,69,61,100
3621,Student_3621,22,78,47,55,54,68,59
3622,Student_3622,19,88,46,48,52,98,54
3623,Student_3623,19,61,50,90,48,83,95
3624,Student_3624,19,77,74,61,76,96,47
3625,Student_3625,22,54,98,47,83,49,57
3626,Student_3626,18,92,42,88,58,68,84
3627,Student_3627,20,85,63,58,94,55,45
3628,Student_3628,25,93,93,64,40,83,69
3629,Student_3629,25,73,67,70,60,58,57
3630,Student_3630,19,66,67,97,53,67,93
3631,Student_3631,25,71,78,88,76,91,99
3632,Student_3632,22,47,50,74,66,45,61
3633,Student_3633,25,60,94,83,59,55,94
3634,Student_3634,19,41,50,81,60,54,44
3635,Student_3635,23,71,88,72,41,71,75
3636,Student_3636,19,87,58,72,58,70,71
3637,Student_3637,24,89,95,53,98,78,84
3638,Student_3638,22,44,87,82,90,86,84
3639,Student_3639,24,67,91,48,59,70,66
3640,Student_3640,21,55,89,58,68,43,52
3641,Student_3641,23,71,55,86,47,92,77
3642,Student_3642,24,94,92,76,46,60,97
3643,Student_3643,23,54,52,84,54,50,55
3644,Student_3644,21,76,71,69,40,100,80
3645,Student_3645,22,95,86,82,62,42,82
3646,Student_3646,24,40,46,67,76,69,58
3647,Student_3647,22,41,50,42,73,75,75
3648,Student_3648,20,62,73,84,87,85,67
3649,Student_3649,23,44,85,64,93,76,95
3650,Student_3650,20,88,96,47,45,43,71
3651,Student_3651,24,48,86,97,66,78,51
3652,Student_3652,21,92,48,41,49,58,70
3653,Student_3653,25,79,41,83,64,49,81
3654,Student_3654,25,50,84,49,73,79,98
3655,Student_3655,21,85,70,75,41,58,100
3656,Student_3656,25,47,59,41,94,95,97
3657,Student_3657,22,91,57,65,40,74,70
3658,Student_3658,25,81,84,96,97,62,84
3659,Student_3659,21,56,70,44,51,47,48
3660,Student_3660,21,73,82,85,95,67,66
3661,Student_3661,25,70,60,55,75,98,43
3662,Student_3662,22,88,40,47,65,72,100
3663,Student_3663,19,68,44,59,64,55,82
3664,Student_3664,25,85,89,40,77,42,99
3665,Student_3665,18,94,51,63,93,96,93
3666,Student_3666,20,73,43,54,67,82,89
3667,Student_3667,18,45,50,93,68,78,49
3668,Student_3668,21,75,86,74,82,88,66
3669,Student_3669,18,53,66,57,59,85,61
3670,Student_3670,21,84,61,76,48,42,89
3671,Student_3671,22,93,68,55,96,41,41
3672,Student_3672,20,72,91,46,53,42,99
3673,Student_3673,21,90,72,74,55,83,41
3674,Student_3674,22,75,83,85,52,46,45
3675,Student_3675,22,76,84,78,81,82,62
3676,Student_3676,25,55,61,75,93,86,88
3677,Student_3677,24,85,74,41,91,41,54
3678,Student_3678,19,58,76,87,44,58,61
3679,Student_3679,23,61,56,92,90,82,46
3680,Student_3680,20,70,53,40,89,55,78
3681,Student_3681,20,78,42,41,77,68,88
3682,Student_3682,21,40,47,53,62,76,41
3683,Student_3683,21,76,68,60,77,89,70
3684,Student_3684,20,65,98,100,51,100,93
3685,Student_3685,20,47,41,64,58,43,63
3686,Student_3686,25,77,84,78,84,71,85
3687,Student_3687,20,40,56,88,85,43,73
3688,Student_3688,20,77,45,98,83,61,87
3689,Student_3689,21,95,69,69,94,78,50
3690,Student_3690,21,87,67,94,77,61,84
3691,Student_3691,19,96,99,47,89,55,76
3692,Student_3692,19,98,51,63,70,99,46
3693,Student_3693,25,61,80,79,66,45,44
3694,Student_3694,24,56,100,74,86,95,44
3695,Student_3695,22,66,63,92,85,98,57
3696,Student_3696,25,55,64,89,93,81,84
3697,Student_3697,24,76,71,81,80,60,59
3698,Student_3698,25,75,89,68,44,66,69
3699,Student_3699,19,46,49,81,98,88,90
3700,Student_3700,22,49,77,54,81,84,97
3701,Student_3701,21,94,57,96,50,47,65
3702,Student_3702,24,83,49,98,99,48,55
3703,Student_3703,25,96,73,86,93,94,75
3704,Student_3704,25,51,86,93,100,79,69
3705,Student_3705,25,76,65,89,63,67,67
3706,Student_3706,21,67,97,58,42,70,90
3707,Student_3707,19,74,91,63,88,89,80
3708,Student_3708,19,100,68,58,74,75,56
3709,Student_3709,21,41,40,67,56,70,73
3710,Student_3710,23,63,57,48,95,84,46
3711,Student_3711,18,70,52,58,86,44,91
3712,Student_3712,21,52,96,42,55,56,94
3713,Student_3713,23,72,66,72,90,96,54
3714,Student_3714,21,86,61,48,97,95,73
3715,Student_3715,21,73,81,85,46,47,68
3716,Student_3716,19,97,56,47,50,45,62
3717,Student_3717,25,60,86,84,85,62,61
3718,Student_3718,23,96,43,92,70,74,88
3719,Student_3719,19,94,83,88,77,60,98
3720,Student_3720,24,86,53,95,67,82,76
3721,Student_3721,22,79,94,49,50,92,71
3722,Student_3722,21,55,45,69,77,80,70
3723,Student_3723,19,45,48,66,70,93,81
3724,Student_3724,25,93,64,49,88,89,55
3725,Student_3725,19,43,98,66,88,82,86
3726,Student_3726,25,50,42,69,43,61,91
3727,Student_3727,23,60,41,99,59,43,55
3728,Student_3728,19,84,41,90,78,99,98
3729,Student_3729,22,89,92,81,40,93,77
3730,Student_3730,19,99,90,40,78,96,71
3731,Student_3731,18,97,44,92,45,93,64
3732,Student_3732,21,63,68,55,40,82,78
3733,Student_3733,22,56,68,88,84,74,76
3734,Student_3734,23,71,91,95,65,62,49
3735,Student_3735,22,41,40,40,79,59,70
3736,Student_3736,22,68,43,63,93,49,67
3737,Student_3737,22,44,85,55,56,85,100
3738,Student_3738,20,98,62,71,73,68,41
3739,Student_3739,20,69,58,48,70,91,60
3740,Student_3740,20,63,74,62,78,40,88
3741,Student_3741,23,80,94,79,59,58,43
3742,Student_3742,25,69,81,50,87,97,60
3743,Student_3743,18,85,47,64,68,68,59
3744,Student_3744,20,52,73,71,88,90,94
3745,Student_3745,24,62,81,77,88,60,86
3746,Student_3746,18,68,58,64,88,43,97
3747,Student_3747,18,51,82,44,79,56,87
3748,Student_3748,20,64,57,68,42,100,98
3749,Student_3749,19,44,81,64,94,84,93
3750,Student_3750,24,49,90,53,61,72,40
3751,Student_3751,18,71,78,69,42,59,43
3752,Student_3752,23,49,87,67,81,97,53
3753,Student_3753,18,74,99,68,67,92,82
3754,Student_3754,20,60,82,91,96,54,96
3755,Student_3755,21,42,74,95,75,76,85
3756,Student_3756,20,57,49,77,98,86,44
3757,Student_3757,22,78,85,55,74,60,51
3758,Student_3758,25,77,99,70,66,87,55
3759,Student_3759,23,71,100,88,86,96,51
3760,Student_3760,21,70,77,81,93,68,96
3761,Student_3761,19,96,88,72,58,72,51
3762,Student_3762,25,89,85,85,79,91,88
3763,Student_3763,20,61,61,64,52,40,61
3764,Student_3764,24,51,58,84,49,44,77
3765,Student_3765,19,50,93,58,60,50,60
3766,Student_3766,25,42,75,100,45,51,79
3767,Student_3767,20,84,53,41,74,79,77
3768,Student_3768,25,42,80,69,54,75,91
3769,Student_3769,24,98,49,91,45,80,83
3770,Student_3770,20,52,98,87,70,57,40
3771,Student_3771,21,89,74,81,89,71,60
3772,Student_3772,25,89,46,40,44,80,40
3773,Student_3773,22,54,98,74,70,66,65
3774,Student_3774,25,49,57,63,43,42,46
3775,Student_3775,18,65,65,94,85,57,93
3776,Student_3776,19,80,46,53,84,79,82
3777,Student_3777,23,44,68,67,44,66,75
3778,Student_3778,24,64,78,86,79,52,73
3779,Student_3779,20,72,61,81,85,62,64
3780,Student_3780,19,43,43,42,100,80,57
3781,Student_3781,23,83,95,75,73,93,99
3782,Student_3782,21,88,60,78,79,51,96
